p,mu
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.02,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.05,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
0.1,1
